family_size,region_name,region,food_mean,food_median,food_q1,food_q3,transportation_mean,transportation_median,transportation_q1,transportation_q3,housing_mean,housing_median,housing_q1,housing_q3,monthly_mean,monthly_median,monthly_q1,monthly_q3,monthly_income_mean,monthly_income_median,monthly_income_q1,monthly_income_q3,col_index,income_index,col_index_custom,income_index_custom
14.0,Bangsamoro Autonomous Region in Muslim Mindanao,19,250227.0,250227.0,213268.5,263535.67,8180.0,8180.0,6600.0,16240.0,25900.0,25900.0,25700.0,31320.0,48879.69,54023.72,44879.86,55451.53,76855.5,69076.5,67065.75,82755.75,0.2748384664654995,0.1308105145314963,0.6353326490979778,0.5701861151892844
14.0,Cordillera Administrative Region,14,157562.0,157562.0,146978.0,168146.0,49547.0,49547.0,26320.5,72773.5,38800.0,38800.0,34440.0,43160.0,44200.25,44200.25,38069.54,50330.96,119994.08,119994.08,94096.12,145892.04,0.21370877435759802,0.2547723940036604,0.6045919081022558,0.6314852195562105
14.0,National Capital Region,13,448814.55,448814.55,377664.28,519964.82,22930.0,22930.0,17944.0,27916.0,108285.0,108285.0,95012.5,121557.5,108162.17,108162.17,94277.92,122046.43,146678.25,146678.25,133658.71,159697.79,0.6117323318408728,0.3197365942927303,0.8047489622093171,0.6636099929993866
14.0,Region III - Central Luzon,3,385387.0,385387.0,368874.5,401899.5,42079.0,42079.0,29343.5,54814.5,153150.0,153150.0,130875.0,175425.0,109698.5,109698.5,103217.58,116179.42,194854.17,194854.17,166843.75,222864.58,0.6212926379115518,0.43702373929256383,0.8095566241265375,0.7216084435944989
14.0,Region IVA - CALABARZON,4,228896.0,228896.0,183842.5,273949.5,44122.0,44122.0,25606.0,62638.0,99085.0,99085.0,76987.5,121182.5,65186.42,65186.42,49509.96,80862.88,99620.0,99620.0,69310.0,129930.0,0.34430194669121117,0.20517048343924968,0.6702642638443909,0.6069570928011663
14.0,Region IX - Zamboanga Peninsula,9,156271.0,156271.0,156271.0,156271.0,22260.0,22260.0,22260.0,22260.0,87060.0,87060.0,87060.0,87060.0,47426.83,47426.83,47426.83,47426.83,74366.67,74366.67,74366.67,74366.67,0.2337872030555543,0.14368974830355025,0.6146888962420859,0.5765548916108815
14.0,Region VII - Central Visayas,7,248115.0,248115.0,159623.5,293195.5,16432.0,16432.0,10826.0,20536.0,41360.0,41360.0,33992.0,81913.0,53864.06,68815.0,43338.83,71864.75,77158.89,96236.67,59785.0,104071.67,0.36688194929608386,0.19693356515533758,0.6816192369814043,0.6028839397020255
14.0,Region VIII - Eastern Visayas,8,166050.5,166050.5,150789.75,181311.25,20685.0,20685.0,18927.5,22442.5,52483.0,52483.0,41836.5,63129.5,42183.0,42183.0,40872.5,43493.5,83040.0,83040.0,79740.0,86340.0,0.20115578937320203,0.16480548648439672,0.5982792955759672,0.586996616470523
14.0,Region XI - Davao,11,94728.5,94728.5,94728.5,94728.5,5040.0,5040.0,5040.0,5040.0,13400.0,13400.0,13400.0,13400.0,19051.42,19051.42,19051.42,19051.42,48353.33,48353.33,48353.33,48353.33,0.05721211535889838,0.08035872358186422,0.5258932741800832,0.5452377228924873
14.0,Region XII - SOCCSKSARGEN,12,146987.0,146987.0,136706.0,157268.0,13055.0,13055.0,12627.5,13482.5,18300.0,18300.0,16950.0,19650.0,30348.67,30348.67,28437.25,32260.08,43923.5,43923.5,40421.92,47425.08,0.12751287610494738,0.06957403875312379,0.5612459383826431,0.5399047001624648
14.0,Region XIII - Caraga,16,165612.2,165612.2,164241.6,192598.35,15090.0,15090.0,12065.0,18275.0,32080.0,32080.0,25830.0,88170.0,47209.15,36729.33,36309.68,52868.71,93822.61,99066.67,89102.25,101165.0,0.16721857900272208,0.20382336861626843,0.5812130392585825,0.6062909450105731
14.5,Bangsamoro Autonomous Region in Muslim Mindanao,19,163709.0,163709.0,163709.0,163709.0,11820.0,11820.0,11820.0,11820.0,32964.0,32964.0,32964.0,32964.0,36244.17,36244.17,36244.17,36244.17,64766.67,64766.67,64766.67,64766.67,0.16419951532938978,0.12031797684597556,0.5796948203500415,0.5649975591154548
14.5,National Capital Region,13,379700.0,379700.0,357139.0,401191.5,65868.0,65868.0,52015.0,75584.0,170160.0,170160.0,142530.0,207540.0,140154.61,122063.33,111633.33,159630.25,216248.89,209506.67,203876.67,225250.0,0.6982367575420432,0.47269612275945055,0.8482500834119158,0.7392484242600448
14.5,Region II - Cagayan Valley,2,187252.06,187252.06,187252.06,187252.06,2400.0,2400.0,2400.0,2400.0,43720.0,43720.0,43720.0,43720.0,39132.01,39132.01,39132.01,39132.01,55436.67,55436.67,55436.67,55436.67,0.1821700257556325,0.09760353646064515,0.5887317840173695,0.5537652765964619
14.5,Region IVA - CALABARZON,4,205506.5,205506.5,197783.25,213229.75,65908.0,65908.0,44079.0,87737.0,46086.0,46086.0,36689.0,55483.0,56525.75,56525.75,49199.29,63852.21,85351.83,85351.83,65988.17,104715.5,0.29040815045137547,0.17043377423530973,0.6431622913927603,0.5897798027187421
14.5,Region IVB - MIMAROPA,17,118996.25,118996.25,103863.38,134129.12,6800.0,6800.0,4180.0,9420.0,28980.0,28980.0,28470.0,29490.0,30961.71,30961.71,26162.4,35761.02,51707.92,51707.92,45611.46,57804.38,0.1313277140847883,0.08852567262497518,0.5631643342101885,0.54927627622747
14.5,Region IX - Zamboanga Peninsula,9,244378.05,244378.05,219810.58,268945.53,47695.0,47695.0,38642.5,56747.5,66465.0,66465.0,53542.5,79387.5,67448.01,67448.01,59728.43,75167.59,92536.5,92536.5,87884.92,97188.08,0.3583754156766419,0.18792528103094444,0.6773414934209575,0.5984293464749835
14.5,Region VI - Western Visayas,6,175621.0,175621.0,175621.0,175621.0,33800.0,33800.0,33800.0,33800.0,67230.0,67230.0,67230.0,67230.0,50123.5,50123.5,50123.5,50123.5,60133.33,60133.33,60133.33,60133.33,0.25056809685546566,0.1090378348079298,0.6231276285862508,0.5594195329754172
14.5,Region VII - Central Visayas,7,160066.0,160066.0,160066.0,160066.0,5012.0,5012.0,5012.0,5012.0,34119.0,34119.0,34119.0,34119.0,33599.5,33599.5,33599.5,33599.5,32671.67,32671.67,32671.67,32671.67,0.147742208204005,0.04218078883234435,0.571418812433373,0.5263587480278796
14.5,Region VIII - Eastern Visayas,8,175761.5,175761.5,157617.75,198705.0,17289.5,17289.5,13829.25,22755.0,43275.0,43275.0,38787.0,65912.5,46404.67,45506.0,41216.5,50694.17,82607.83,81292.92,79946.25,83954.5,0.22183422243957848,0.16055211622626134,0.6086780123561665,0.5848933264230116
14.5,Region X - Northern Mindanao,10,241799.5,241799.5,177445.5,295509.38,35085.0,35085.0,26940.0,42212.5,61170.0,61170.0,44992.5,114187.5,67770.35,64511.58,48532.71,83749.23,112523.12,91260.83,73220.21,130563.75,0.3401025383943368,0.18481958647935232,0.6681524762933979,0.5968935816474376
14.5,Region XI - Davao,11,213275.0,213275.0,213275.0,213275.0,14980.0,14980.0,14980.0,14980.0,81972.0,81972.0,81972.0,81972.0,56462.0,56462.0,56462.0,56462.0,74026.67,74026.67,74026.67,74026.67,0.29001144563404724,0.14286199806442781,0.6429627975032816,0.5761455694183351
14.5,Region XII - SOCCSKSARGEN,12,211070.75,211070.75,211070.75,211070.75,39830.0,39830.0,39830.0,39830.0,24920.0,24920.0,24920.0,24920.0,48482.79,48482.79,48482.79,48482.79,153952.0,153952.0,153952.0,153952.0,0.24035825276388137,0.33744497165101506,0.6179933286739906,0.6723667791700751
14.5,Region XIII - Caraga,16,160928.0,160928.0,160928.0,160928.0,37200.0,37200.0,37200.0,37200.0,51765.0,51765.0,51765.0,51765.0,44558.0,44558.0,44558.0,44558.0,58433.33,58433.33,58433.33,58433.33,0.21593498845013373,0.10489908361231765,0.6057114208702715,0.5573729220126854
15.0,Bangsamoro Autonomous Region in Muslim Mindanao,19,174294.25,174294.25,161725.5,190561.12,10790.0,10790.0,8109.0,14155.0,31507.5,31507.5,22182.5,42123.25,40232.23,39327.71,36882.33,42677.6,66890.75,68329.42,56694.17,78526.0,0.18338783175957163,0.12899170380019162,0.5893441911416202,0.5692867139433799
15.0,Cordillera Administrative Region,14,168132.0,168132.0,168132.0,168132.0,13430.0,13430.0,13430.0,13430.0,53536.0,53536.0,53536.0,53536.0,40602.83,40602.83,40602.83,40602.83,82093.33,82093.33,82093.33,82093.33,0.19132267484461465,0.16250076201713193,0.5933344444491037,0.5858569310587058
15.0,National Capital Region,13,318420.0,318420.0,310348.0,326492.0,15238.0,15238.0,13363.0,17113.0,89430.0,89430.0,83965.0,94895.0,76752.58,76752.58,75617.29,77887.88,122097.67,122097.67,121434.83,122760.5,0.4162760861420087,0.25989370907870624,0.7064584323892208,0.6340177080003828
15.0,Region IX - Zamboanga Peninsula,9,210856.0,210856.0,210856.0,210856.0,39560.0,39560.0,39560.0,39560.0,100630.0,100630.0,100630.0,100630.0,73037.67,73037.67,73037.67,73037.67,203163.33,203163.33,203163.33,203163.33,0.39315886742921524,0.4572528839305243,0.6948333054094044,0.7316117482692593
15.0,Region VI - Western Visayas,6,340621.0,340621.0,340621.0,340621.0,64200.0,64200.0,64200.0,64200.0,251484.0,251484.0,251484.0,251484.0,125776.5,125776.5,125776.5,125776.5,197924.67,197924.67,197924.67,197924.67,0.7213431485468812,0.4444990543196975,0.8598697653820428,0.7253049841598331
15.0,Region VII - Central Visayas,7,251272.5,251272.5,250932.75,259646.5,41840.0,41840.0,27290.0,43392.0,82990.0,82990.0,79585.0,133120.0,74316.83,67056.58,66118.0,78885.54,179154.44,197110.0,156845.67,210441.0,0.35593961698414367,0.4425156917099743,0.6761165852929788,0.724324212069828
15.0,Region VIII - Eastern Visayas,8,191035.5,191035.5,190539.75,191531.25,32120.0,32120.0,25130.0,39110.0,49356.5,49356.5,43903.25,54809.75,49453.0,49453.0,48611.5,50294.5,80555.42,80555.42,78730.62,82380.21,0.24639569560027288,0.1587566285752237,0.621029422266322,0.5840054584318265
15.0,Region X - Northern Mindanao,10,208297.0,208297.0,208297.0,208297.0,29178.0,29178.0,29178.0,29178.0,80364.0,80364.0,80364.0,80364.0,56803.5,56803.5,56803.5,56803.5,94758.33,94758.33,94758.33,94758.33,0.2921365388907935,0.1933344584244427,0.6440314588877047,0.6011041827310579
15.0,Region XI - Davao,11,177283.0,177283.0,177283.0,177283.0,8290.0,8290.0,8290.0,8290.0,79520.0,79520.0,79520.0,79520.0,45177.17,45177.17,45177.17,45177.17,73673.67,73673.67,73673.67,73673.67,0.21978797232064476,0.14200259855145655,0.607648999404366,0.5757205966713679
15.0,Region XII - SOCCSKSARGEN,12,291258.0,291258.0,291258.0,291258.0,5720.0,5720.0,5720.0,5720.0,28380.0,28380.0,28380.0,28380.0,54793.0,54793.0,54793.0,54793.0,89115.0,89115.0,89115.0,89115.0,0.2796255579458793,0.17959543560989322,0.6377399692438315,0.5943102409402853
15.0,Region XIII - Caraga,16,143140.0,143140.0,143140.0,143140.0,19924.0,19924.0,19924.0,19924.0,29980.0,29980.0,29980.0,29980.0,32739.0,32739.0,32739.0,32739.0,44418.33,44418.33,44418.33,44418.33,0.14238747102265775,0.07077873184378544,0.5687260360898998,0.5405004204581639
15.5,Region II - Cagayan Valley,2,320741.0,320741.0,320741.0,320741.0,9900.0,9900.0,9900.0,9900.0,61400.0,61400.0,61400.0,61400.0,67725.83,67725.83,67725.83,67725.83,115424.33,115424.33,115424.33,115424.33,0.36010423971350636,0.24364706560592586,0.6782108799680159,0.6259837487050671
15.5,Region III - Central Luzon,3,191147.38,191147.38,167132.69,215162.06,17690.0,17690.0,12745.0,22635.0,84265.0,84265.0,79482.5,89047.5,51658.56,51658.56,45280.78,58036.34,111474.58,111474.58,102153.96,120795.21,0.2601204999439013,0.23403116411482633,0.6279313162722613,0.6212286889109201
15.5,Region IVA - CALABARZON,4,193981.0,193981.0,193981.0,193981.0,7600.0,7600.0,7600.0,7600.0,57152.0,57152.0,57152.0,57152.0,44082.17,44082.17,44082.17,44082.17,82334.17,82334.17,82334.17,82334.17,0.2129739836935963,0.16308710133357382,0.6042223984792026,0.5861468756376849
15.5,Region V- Bicol,5,217619.0,217619.0,180118.5,224927.8,6710.0,6710.0,5140.0,10400.0,35700.0,35700.0,32050.0,38395.0,43087.64,43118.17,37443.92,48746.63,89903.06,82408.33,68062.92,107995.83,0.206975184573528,0.1632676482680836,0.6012057379386934,0.586236156031212
15.5,Region VII - Central Visayas,7,96071.0,96071.0,96071.0,96071.0,15900.0,15900.0,15900.0,15900.0,53980.0,53980.0,53980.0,53980.0,30181.67,30181.67,30181.67,30181.67,63723.67,63723.67,63723.67,63723.67,0.12647366505406418,0.11777873125949112,0.5607233426251068,0.5637419030953787
15.5,Region X - Northern Mindanao,10,229802.0,229802.0,229802.0,229802.0,39510.0,39510.0,39510.0,39510.0,54600.0,54600.0,54600.0,54600.0,56213.67,56213.67,56213.67,56213.67,82830.67,82830.67,82830.67,82830.67,0.28846613257856324,0.16429586013864525,0.6421856944825091,0.5867446064276827
15.5,Region XII - SOCCSKSARGEN,12,183281.0,183281.0,163372.0,203190.0,18255.0,18255.0,16737.5,19772.5,31980.0,31980.0,27370.0,36590.0,43244.08,43244.08,40194.62,46293.54,85067.25,85067.25,69346.96,100787.54,0.20775869992332865,0.16974094728516426,0.6015997501053484,0.5894372000435808
16.0,Bangsamoro Autonomous Region in Muslim Mindanao,19,144591.0,144591.0,113666.75,153991.5,8450.0,8450.0,7345.0,8785.0,37880.0,37880.0,28610.0,38335.0,28796.36,31795.83,25209.79,33882.67,54453.33,49853.33,39226.67,67380.0,0.13651829325702,0.08401056287211026,0.5657745591998665,0.5470435560948977
16.0,National Capital Region,13,428067.0,428067.0,385801.0,470333.0,103500.0,103500.0,75800.0,131200.0,188700.0,188700.0,165240.0,212160.0,138755.5,138755.5,120945.67,156565.33,240383.17,240383.17,235751.58,245014.75,0.8021091379445638,0.5478667999896386,0.9004851566219485,0.7764202968428618
16.0,Region VI - Western Visayas,6,326500.06,326500.06,324945.53,328054.59,22679.0,22679.0,17904.5,27453.5,58725.0,58725.0,54387.5,63062.5,78298.09,78298.09,74548.71,82047.47,124310.67,124310.67,119510.5,129110.83,0.42589351770638284,0.26528138931158257,0.7112948214265262,0.6366819139183391
16.0,Region X - Northern Mindanao,10,237009.0,237009.0,237009.0,237009.0,16327.0,16327.0,16327.0,16327.0,81900.0,81900.0,81900.0,81900.0,62625.0,62625.0,62625.0,62625.0,80199.33,80199.33,80199.33,80199.33,0.328362689386102,0.15788970627331458,0.6622487714775122,0.5835767656684623
16.0,Region XIII - Caraga,16,235683.75,235683.75,218216.12,253151.38,21375.0,21375.0,14912.5,27837.5,109976.5,109976.5,67914.75,152038.25,70512.12,70512.12,56649.94,84374.31,191772.67,191772.67,127313.17,256232.17,0.3774428227013227,0.42952164411063504,0.686930061604339,0.7178986602523472
16.5,Bangsamoro Autonomous Region in Muslim Mindanao,19,137738.0,137738.0,137738.0,137738.0,3300.0,3300.0,3300.0,3300.0,27216.0,27216.0,27216.0,27216.0,28625.67,28625.67,28625.67,28625.67,44916.67,44916.67,44916.67,44916.67,0.11679095610092494,0.07199197023838624,0.5558541270638699,0.5411003664035567
16.5,Region IVA - CALABARZON,4,276108.0,276108.0,276108.0,276108.0,13348.0,13348.0,13348.0,13348.0,44300.0,44300.0,44300.0,44300.0,55722.67,55722.67,55722.67,55722.67,65115.17,65115.17,65115.17,65115.17,0.2854107276325534,0.12116642084107604,0.6406492003690339,0.5654171143628147
16.5,Region IX - Zamboanga Peninsula,9,114723.0,114723.0,114723.0,114723.0,7800.0,7800.0,7800.0,7800.0,24150.0,24150.0,24150.0,24150.0,26375.5,26375.5,26375.5,26375.5,56900.0,56900.0,56900.0,56900.0,0.1027885517274768,0.1011661004530423,0.5488126342750342,0.5555269631965174
16.5,Region VIII - Eastern Visayas,8,179290.5,179290.5,170953.75,187627.25,10785.0,10785.0,9952.5,11617.5,33080.0,33080.0,28265.0,37895.0,38058.42,38058.42,35679.29,40437.54,65834.17,65834.17,64507.92,67160.42,0.1754892677189996,0.12291686914086733,0.5853721817459117,0.5662827104111702
16.5,Region XIII - Caraga,16,193234.5,193234.5,155123.25,231345.75,23569.0,23569.0,21844.5,25293.5,49230.5,49230.5,38079.75,60381.25,47991.08,47991.08,38008.62,57973.54,98514.17,98514.17,81381.25,115647.08,0.23729842961520012,0.20247827447769448,0.6164546127462169,0.6056257964476853
17.0,Region I - Ilocos Region,1,239033.0,239033.0,239033.0,239033.0,11900.0,11900.0,11900.0,11900.0,49910.0,49910.0,49910.0,49910.0,54756.33,54756.33,54756.33,54756.33,91097.5,91097.5,91097.5,91097.5,0.2793973671121315,0.18442194987183505,0.6376252172292874,0.5966969504894711
17.0,Region V- Bicol,5,151947.0,151947.0,151947.0,151947.0,12300.0,12300.0,12300.0,12300.0,52500.0,52500.0,52500.0,52500.0,39729.5,39729.5,39729.5,39729.5,100179.17,100179.17,100179.17,100179.17,0.18588809887414864,0.2065318160898676,0.5906015189824616,0.6076302713023609
17.0,Region X - Northern Mindanao,10,222224.5,222224.5,222224.5,222224.5,29760.0,29760.0,29760.0,29760.0,40750.0,40750.0,40750.0,40750.0,58581.92,58581.92,58581.92,58581.92,85083.08,85083.08,85083.08,85083.08,0.3032033276160132,0.169779486362474,0.649596696894398,0.5894562576033102
17.5,Bangsamoro Autonomous Region in Muslim Mindanao,19,193012.0,193012.0,193012.0,193012.0,9420.0,9420.0,9420.0,9420.0,36180.0,36180.0,36180.0,36180.0,40632.67,40632.67,40632.67,40632.67,83951.67,83951.67,83951.67,83951.67,0.19150836381322753,0.16702500136822246,0.5934278232359592,0.5880941657742841
17.5,Region III - Central Luzon,3,300653.0,300653.0,300653.0,300653.0,50000.0,50000.0,50000.0,50000.0,99280.0,99280.0,99280.0,99280.0,91188.17,91188.17,91188.17,91188.17,178228.33,178228.33,178228.33,178228.33,0.5061061738906251,0.3965471421290009,0.7516319538954132,0.70159278100119
17.5,Region IX - Zamboanga Peninsula,9,268731.0,268731.0,268731.0,268731.0,16975.0,16975.0,16975.0,16975.0,32580.0,32580.0,32580.0,32580.0,66057.0,66057.0,66057.0,66057.0,125380.0,125380.0,125380.0,125380.0,0.3497194099048513,0.2678847368504084,0.6729885836922711,0.6379692683305613
17.5,Region V- Bicol,5,250834.0,250834.0,250834.0,250834.0,20720.0,20720.0,20720.0,20720.0,72850.0,72850.0,72850.0,72850.0,63875.67,63875.67,63875.67,63875.67,101767.67,101767.67,101767.67,101767.67,0.3361453845059109,0.21039911389823815,0.6661625130109132,0.6095426486637135
18.0,Region III - Central Luzon,3,689738.0,689738.0,689738.0,689738.0,67200.0,67200.0,67200.0,67200.0,144600.0,144600.0,144600.0,144600.0,170556.33,170556.33,170556.33,170556.33,380000.0,380000.0,380000.0,380000.0,0.9999999999999999,0.8877722835720404,1.0,0.9445034349957232
18.0,Region IX - Zamboanga Peninsula,9,143514.0,143514.0,143514.0,143514.0,30600.0,30600.0,30600.0,30600.0,72990.0,72990.0,72990.0,72990.0,51389.83,51389.83,51389.83,51389.83,87279.17,87279.17,87279.17,87279.17,0.2584482413468723,0.1751259981937516,0.6270903752068556,0.5921001057616312
18.0,Region V- Bicol,5,217865.0,217865.0,217865.0,217865.0,10330.0,10330.0,10330.0,10330.0,37220.0,37220.0,37220.0,37220.0,48430.83,48430.83,48430.83,48430.83,73346.17,73346.17,73346.17,73346.17,0.24003491500218146,0.14120528030641952,0.6178307294191308,0.5753263230888416
18.0,Region VII - Central Visayas,7,203191.0,203191.0,203191.0,203191.0,23860.0,23860.0,23860.0,23860.0,99600.0,99600.0,99600.0,99600.0,62531.83,62531.83,62531.83,62531.83,177603.33,177603.33,177603.33,177603.33,0.32778290918483977,0.3950255424247317,0.6619572131138615,0.7008403505001857
18.5,Region VII - Central Visayas,7,187257.0,187257.0,187257.0,187257.0,11702.0,11702.0,11702.0,11702.0,40052.0,40052.0,40052.0,40052.0,41437.17,41437.17,41437.17,41437.17,99677.83,99677.83,99677.83,99677.83,0.1965146230373924,0.2053112740166863,0.5959453578882825,0.6070267136905633
19.5,Region I - Ilocos Region,1,337786.0,337786.0,337786.0,337786.0,138480.0,138480.0,138480.0,138480.0,173470.0,173470.0,173470.0,173470.0,127927.17,127927.17,127927.17,127927.17,308667.5,308667.5,308667.5,308667.5,0.7347263822642642,0.7141090661243897,0.8665998912374961,0.8586270370550954
19.5,Region IVA - CALABARZON,4,582741.0,582741.0,582741.0,582741.0,59550.0,59550.0,59550.0,59550.0,84636.0,84636.0,84636.0,84636.0,129979.0,129979.0,129979.0,129979.0,168472.67,168472.67,168472.67,168472.67,0.7474945523872203,0.3727964071354798,0.8730207155080698,0.6898480511749052
19.5,Region XIII - Caraga,16,255892.0,255892.0,255892.0,255892.0,37540.0,37540.0,37540.0,37540.0,22900.0,22900.0,22900.0,22900.0,62808.67,62808.67,62808.67,62808.67,145988.33,145988.33,145988.33,145988.33,0.32950563485745354,0.31805694298397924,0.6628235329313248,0.662779406037382
20.5,Region VI - Western Visayas,6,532121.5,532121.5,532121.5,532121.5,50172.0,50172.0,50172.0,50172.0,237300.0,237300.0,237300.0,237300.0,163955.25,163955.25,163955.25,163955.25,280202.33,280202.33,280202.33,280202.33,0.9589226629714728,0.6448089153180344,0.9793431353104309,0.8243581376562572
23.5,Bangsamoro Autonomous Region in Muslim Mindanao,19,106708.0,106708.0,106708.0,106708.0,11200.0,11200.0,11200.0,11200.0,15690.0,15690.0,15690.0,15690.0,23006.5,23006.5,23006.5,23006.5,63223.33,63223.33,63223.33,63223.33,0.08182386891055773,0.11656062374583667,0.5382699689628189,0.5631395493723826
