family_size,province_name,income,col,housing,food,transport
10.5,Lanao del Norte,58421.0,30251.17,30180.0,108118.0,12660.0
10.5,Lanao del Sur,90468.33,67033.53,59475.5,298783.2,13320.0
10.5,Leyte,45533.33,29041.67,42180.0,119632.0,10556.0
10.5,Maguindanao,35539.17,26466.33,24900.0,112877.5,9957.5
10.5,Marinduque,49960.0,36752.31,60875.0,150055.38,3670.0
10.5,Masbate,37759.17,22434.67,15300.0,105388.0,5930.0
10.5,Metropolitan Manila,125340.0,89039.12,99250.0,289165.0,27170.0
10.5,Misamis Occidental,62154.0,46142.33,102900.0,110328.0,23506.0
10.5,Misamis Oriental,66721.5,35754.1,48980.0,148857.0,13105.0
10.5,Mountain Province,50519.58,28037.83,25794.0,122218.0,11335.0
10.5,Negros Occidental,68096.67,28390.58,22884.0,129297.5,12272.0
10.5,North Cotabato,52070.42,31043.58,63475.0,104592.0,12872.0
10.5,Northern Samar,55517.38,32134.42,25063.0,156517.0,13860.0
10.5,Nueva Vizcaya,59598.75,43332.25,53480.0,146532.5,20283.0
10.5,Occidental Mindoro,50116.67,28007.33,22200.0,94592.0,14274.0
10.5,Oriental Mindoro,27861.17,20107.17,27300.0,80041.0,8342.0
10.5,Palawan,51820.0,24080.42,25200.0,116580.0,7320.0
10.5,Pampanga,129775.0,67568.92,107340.0,211281.0,33100.0
10.5,Pangasinan,106847.83,59245.29,50081.0,226273.75,49595.0
10.5,Quezon,56989.75,45751.75,47507.0,218218.5,10932.5
10.5,Quirino,75295.0,31101.0,30590.0,129696.0,14076.0
10.5,Rizal,197612.0,113008.33,85578.0,339734.5,65962.0
10.5,Samar,46546.67,30855.17,34035.0,130154.0,10075.0
10.5,Sarangani,29876.25,24614.67,19050.0,116537.5,8940.0
10.5,Siquijor,77053.33,59876.83,38812.0,188719.0,32600.0
10.5,Sorsogon,26416.5,21136.75,15700.0,98163.5,8108.0
10.5,South Cotabato,59031.5,31266.33,49104.0,125424.0,10860.0
10.5,Southern Leyte,51837.5,38182.33,36502.0,131176.0,10670.0
10.5,Sultan Kudarat,70415.42,35072.17,44600.0,134733.5,23769.5
10.5,Sulu,28750.0,25676.0,15230.0,137204.0,600.0
10.5,Surigao del Norte,93958.33,31759.67,56520.0,116668.0,17100.0
10.5,Surigao del Sur,51266.17,41109.75,28865.0,190158.0,10327.5
10.5,Tarlac,82040.0,48341.98,70040.0,137136.9,13058.0
10.5,Tawi-Tawi,30768.92,22329.0,47625.0,77684.0,6838.0
10.5,Zambales,59212.67,35421.33,64520.0,102855.25,22380.0
10.5,Zamboanga Sibugay,35289.58,27696.75,30677.0,120176.5,8655.0
10.5,Zamboanga del Norte,37710.83,28433.17,18270.0,149624.0,10490.0
10.5,Zamboanga del Sur,83422.5,61178.25,63240.0,256784.5,35880.0
11.0,Abra,37667.17,24649.5,18690.0,121207.0,6200.0
11.0,Agusan del Norte,66578.33,54697.17,56698.0,177638.0,12568.0
11.0,Agusan del Sur,37003.67,27611.0,13540.0,121045.0,11896.0
11.0,Aklan,98653.33,51384.25,44600.0,216509.0,20960.0
11.0,Albay,59945.92,33269.08,28722.0,143977.5,11825.0
11.0,Antique,67067.83,35313.67,34200.0,159618.0,12430.0
11.0,Apayao,75755.0,55265.67,45740.0,263044.0,13900.0
11.0,Aurora,46715.0,32840.67,29400.0,136044.0,18060.0
11.0,Basilan,48660.0,25863.67,18450.0,125641.0,6010.0
11.0,Bataan,147846.67,57810.83,72660.0,227905.0,42400.0
11.0,Batangas,86422.33,59507.25,89400.0,222343.5,15800.0
11.0,Biliran,48757.0,31446.92,27010.0,143100.5,13256.0
11.0,Bukidnon,65664.17,30359.08,35809.0,108893.0,18930.0
11.0,Cagayan,62241.0,48241.34,40762.0,201003.06,20730.0
11.0,Camarines Norte,78792.5,37388.0,57125.0,181695.0,13700.0
11.0,Camarines Sur,88457.92,44786.21,48180.0,146356.25,15013.0
11.0,Capiz,26618.33,19014.33,14800.0,86723.0,11010.0
11.0,Catanduanes,56095.67,45741.83,71872.5,171895.82,12086.0
11.0,Cavite,75927.5,44377.33,57510.0,171691.0,14344.0
11.0,Cebu,84893.17,48627.0,58196.0,180419.5,19595.0
11.0,Compostela Valley,54586.0,30062.25,28975.0,128667.0,12991.0
11.0,Davao Oriental,49038.33,30214.0,23800.0,135236.0,17400.0
11.0,Davao del Norte,36169.17,27424.33,22260.0,130301.0,6900.0
11.0,Davao del Sur,59966.67,40172.38,33180.0,136134.0,17351.0
11.0,Dinagat Islands,43900.0,19390.83,25640.0,75455.0,2950.0
11.0,Eastern Samar,28701.67,30054.0,21600.0,148764.0,8480.0
11.0,Ifugao,45881.25,23870.83,21564.0,101403.0,5555.0
11.0,Ilocos Norte,103381.67,76143.25,45750.0,363975.5,47770.0
11.0,Ilocos Sur,93201.25,41912.88,81070.0,121984.75,9632.5
11.0,Iloilo,101351.67,53826.28,79200.0,178095.0,35100.0
11.0,Isabela,65854.25,42118.9,51214.5,161204.9,23400.0
11.0,Kalinga,64660.5,38124.17,54640.0,147972.0,15040.0
11.0,La Union,76881.17,49238.33,43206.0,227546.0,10470.0
11.0,Laguna,127494.67,68472.33,64638.0,258285.0,37700.0
11.0,Lanao del Norte,48546.25,22755.92,21600.0,97487.5,8800.0
11.0,Lanao del Sur,57199.0,44569.67,28855.0,220013.0,8200.0
11.0,Leyte,66468.33,40976.5,43902.0,157963.0,9554.0
11.0,Maguindanao,34758.33,27997.42,21900.0,117265.0,11834.0
11.0,Marinduque,99124.0,46197.0,29966.0,181114.0,13306.0
11.0,Masbate,43599.33,28170.17,16279.0,140612.0,4875.0
11.0,Metropolitan Manila,148535.33,86971.04,114435.0,263024.0,40195.0
11.0,Misamis Occidental,36564.92,28490.88,17850.0,134027.75,14230.0
11.0,Misamis Oriental,60825.83,31529.5,28920.0,139485.0,11588.0
11.0,Negros Occidental,171145.0,65466.17,63420.0,199089.0,52310.0
11.0,Negros Oriental,43401.0,39305.33,42000.0,178666.0,9360.0
11.0,North Cotabato,26146.67,20730.0,19000.0,98330.0,5850.0
11.0,Northern Samar,46337.5,30273.58,39047.0,121338.5,8280.0
11.0,Nueva Ecija,60755.83,36539.17,49895.0,135026.5,18365.0
11.0,Nueva Vizcaya,54348.67,35331.83,32820.0,121511.0,46500.0
11.0,Occidental Mindoro,18342.5,12577.12,7105.0,66916.75,550.0
11.0,Oriental Mindoro,109783.33,66079.67,189440.0,118708.0,14890.0
11.0,Palawan,20800.0,16205.67,18760.0,72394.0,1280.0
11.0,Pampanga,105418.33,64683.67,113640.0,214038.0,21570.0
11.0,Pangasinan,66036.83,52216.5,55350.0,205893.0,45856.0
11.0,Quezon,76204.33,58796.17,59685.0,224505.0,21240.0
11.0,Rizal,96846.67,62029.0,66000.0,239560.0,28600.0
11.0,Romblon,64933.33,42477.33,29300.0,194539.0,14820.0
11.0,Samar,57490.83,35963.83,28800.0,149845.0,23810.0
11.0,Sarangani,109090.83,45597.33,35407.0,212783.0,17504.0
11.0,Siquijor,112662.5,51410.67,26048.0,244938.0,11114.0
11.0,Sorsogon,101350.17,66835.33,125846.0,209046.0,1890.0
11.0,South Cotabato,51152.33,50498.42,40818.0,234034.5,21736.0
11.0,Southern Leyte,134268.33,81112.83,105960.0,268503.0,4500.0
11.0,Sultan Kudarat,31768.33,27906.83,29500.0,111810.0,22346.0
11.0,Sulu,41600.0,25078.83,14830.0,128782.0,7210.0
11.0,Surigao del Norte,94652.0,42831.25,51695.0,156942.5,16925.0
11.0,Surigao del Sur,42303.42,32997.96,27280.0,153868.75,13793.0
11.0,Tarlac,73906.67,43411.17,69500.0,194006.0,12600.0
11.0,Tawi-Tawi,39513.67,24236.75,38289.0,88759.5,6430.0
11.0,Zambales,44732.5,35708.67,80220.0,117797.0,7090.0
11.0,Zamboanga Sibugay,47696.5,29827.17,19560.0,143679.0,10700.0
11.0,Zamboanga del Norte,59321.83,33042.83,31798.0,140950.0,11500.0
11.0,Zamboanga del Sur,60570.83,41456.5,46000.0,167138.5,18370.0
11.5,Agusan del Norte,65435.42,40177.67,27025.0,159278.39,30378.5
11.5,Agusan del Sur,413605.17,110903.54,218664.0,258158.22,71825.0
11.5,Aklan,73818.33,52066.33,66246.0,211492.0,26520.0
11.5,Albay,119489.0,83073.5,98200.0,273075.0,53040.0
11.5,Antique,61376.67,44103.33,41600.0,159751.0,34900.0
11.5,Aurora,85557.5,47730.5,16670.0,238063.0,28400.0
11.5,Basilan,66882.5,33211.38,28979.0,145963.25,10705.0
11.5,Bataan,66330.5,30703.67,34620.0,133252.0,13070.0
11.5,Batangas,106022.83,57313.0,40400.0,235210.0,40878.0
11.5,Biliran,57067.83,35217.33,30575.0,166828.3,9740.0
11.5,Bohol,37558.58,27431.33,51551.0,104196.0,7800.0
11.5,Bukidnon,70345.5,36484.0,54789.0,138662.0,10470.0
11.5,Cagayan,54463.33,28317.67,46540.0,98644.0,20864.0
11.5,Camarines Norte,108989.33,51528.67,30400.0,237526.0,22980.0
11.5,Camarines Sur,86293.33,37328.17,51232.5,116951.0,15230.0
11.5,Catanduanes,71095.83,47034.67,48720.0,193755.0,20860.0
11.5,Cebu,91271.25,53819.79,55945.0,162345.0,19665.0
11.5,Davao del Norte,123054.0,47928.67,99920.0,144292.0,10300.0
11.5,Davao del Sur,90858.0,47324.17,54952.0,160080.0,50960.0
11.5,Dinagat Islands,61488.33,31961.83,44840.0,139832.0,2840.0
11.5,Eastern Samar,41050.0,33611.33,25950.0,142758.8,10672.0
11.5,Ifugao,66807.5,32420.0,18550.0,139095.0,25770.0
11.5,Ilocos Norte,95904.17,60227.33,58760.0,262684.0,23450.0
11.5,Ilocos Sur,128771.0,56114.33,129000.0,106410.0,19000.0
11.5,Iloilo,72733.08,51043.12,68642.0,187527.75,10432.0
11.5,Isabela,69474.42,38910.17,42978.5,155495.0,17790.0
11.5,Laguna,92011.58,60407.25,92480.0,211245.5,41676.0
11.5,Lanao del Norte,42913.83,27923.0,39480.0,111654.0,6110.0
11.5,Lanao del Sur,65596.92,47496.06,37055.0,206998.35,29700.0
11.5,Leyte,213764.33,115161.33,159890.0,271292.0,119080.0
11.5,Maguindanao,41858.33,30255.5,25850.0,128143.5,12022.0
11.5,Marinduque,52209.17,36739.1,23744.0,169790.6,15860.0
11.5,Masbate,547510.83,144891.0,212739.0,443348.5,143766.5
11.5,Metropolitan Manila,155107.75,96542.17,137668.0,308386.5,35150.0
11.5,Misamis Oriental,105502.67,41087.83,43500.0,194873.0,25040.0
11.5,Mountain Province,99867.5,44738.5,47660.0,150466.0,49620.0
11.5,Negros Occidental,65681.33,40423.61,38397.0,171710.65,16918.0
11.5,North Cotabato,43556.67,23431.17,23556.0,101218.5,14275.0
11.5,Northern Samar,36483.33,25750.0,20500.0,108762.0,15340.0
11.5,Nueva Ecija,67337.5,47432.0,104100.0,136922.0,15600.0
11.5,Nueva Vizcaya,103211.67,63504.83,72900.0,200203.0,22020.0
11.5,Occidental Mindoro,57125.83,35792.92,19240.0,162887.5,18930.0
11.5,Oriental Mindoro,37192.5,24218.67,34580.0,94515.0,5000.0
11.5,Palawan,95625.67,43751.33,61560.0,161866.0,13513.0
11.5,Pampanga,174683.33,70616.5,136800.0,181199.0,25400.0
11.5,Pangasinan,51812.5,33204.33,33200.0,153536.0,8320.0
11.5,Quezon,101599.67,71016.33,85818.0,277164.0,18353.0
11.5,Quirino,45035.0,25791.17,29455.0,97734.0,11098.0
11.5,Romblon,99973.83,52745.75,41068.0,214243.0,17730.0
11.5,Samar,36089.83,22714.25,15617.0,114123.5,2145.0
11.5,Sarangani,76083.0,40008.0,29260.0,196882.0,10926.0
11.5,Sorsogon,53802.5,42385.46,28390.0,185485.75,14808.0
11.5,South Cotabato,77096.0,50751.5,30270.0,203799.0,40040.0
11.5,Southern Leyte,38690.42,23808.42,17214.0,113586.5,3830.0
11.5,Sultan Kudarat,49258.83,30320.0,20220.0,136481.0,11144.0
11.5,Surigao del Norte,54638.33,27208.19,25110.0,95150.15,8246.0
11.5,Surigao del Sur,45652.42,34387.04,25590.0,159089.25,17250.0
11.5,Tarlac,86248.58,45859.21,40625.0,175517.25,39805.0
11.5,Zambales,128017.17,82555.67,215780.0,162756.0,54728.0
11.5,Zamboanga Sibugay,38443.83,29512.0,18940.0,150972.0,5400.0
11.5,Zamboanga del Sur,82887.33,55729.83,74735.0,184651.82,20935.0
12.0,Agusan del Norte,81623.0,38491.25,40019.0,141500.12,28211.0
12.0,Agusan del Sur,140493.75,86741.0,119460.0,285745.0,36178.0
12.0,Albay,78221.67,46131.33,77570.0,144158.0,34440.0
12.0,Antique,68615.0,37004.83,41505.0,170827.0,7660.0
12.0,Apayao,83556.0,44161.67,22620.0,228367.0,5462.0
12.0,Basilan,45245.0,25919.17,21360.0,114439.5,10120.0
12.0,Bataan,231441.67,124363.17,228000.0,437179.0,38600.0
12.0,Batanes,416589.0,150366.83,204564.0,276333.0,179040.0
12.0,Batangas,77320.42,52865.23,96850.0,166891.4,35015.0
12.0,Bohol,74935.33,31884.42,47761.0,125261.5,7710.0
12.0,Bulacan,101100.0,78418.17,235500.0,149709.0,22150.0
12.0,Cagayan,111834.17,48751.17,51290.0,215067.0,11980.0
12.0,Camarines Norte,91052.5,37795.33,60440.0,120788.0,9100.0
12.0,Catanduanes,47146.67,29067.0,48712.0,119517.0,10400.0
12.0,Cavite,136700.83,82372.75,138439.0,258238.5,16912.0
12.0,Cebu,176628.33,80044.25,103785.0,283816.5,51240.0
12.0,Compostela Valley,85960.67,38336.13,41976.0,124230.8,11642.0
12.0,Davao Oriental,59277.92,33436.17,25950.0,146427.0,6805.0
12.0,Davao del Sur,49757.79,35335.5,23770.0,150094.5,26782.5
12.0,Eastern Samar,75525.08,36727.67,68120.0,116961.0,11816.0
12.0,Guimaras,105043.33,70729.67,51300.0,294888.0,23666.0
12.0,Ifugao,56603.33,35163.42,44296.0,130131.0,18661.0
12.0,Ilocos Sur,96862.83,41095.67,49450.0,163474.0,15330.0
12.0,Kalinga,80375.83,51416.0,59400.0,194360.4,43342.0
12.0,La Union,358146.92,85684.75,114586.0,298314.5,41965.0
12.0,Laguna,138858.33,72943.67,186325.0,209746.0,20580.0
12.0,Lanao del Norte,68185.67,40724.5,35090.0,176490.0,20770.0
12.0,Lanao del Sur,63303.0,45261.25,33075.0,220393.0,8925.0
12.0,Leyte,77954.83,54754.0,48950.0,213693.45,13450.0
12.0,Maguindanao,42523.33,36807.0,51030.0,136062.0,5650.0
12.0,Marinduque,115218.0,75756.5,94300.0,257180.0,44252.0
12.0,Masbate,92621.67,40447.33,49818.0,106824.0,21880.0
12.0,Metropolitan Manila,117239.5,81243.08,116906.0,270414.5,28700.0
12.0,Misamis Occidental,83515.08,53243.42,40390.0,238026.5,30170.0
12.0,Misamis Oriental,80577.58,38016.75,61270.0,130519.5,25393.0
12.0,Negros Occidental,102116.67,84033.83,109100.0,346272.0,12200.0
12.0,North Cotabato,57968.12,40546.96,43891.0,164678.25,28112.5
12.0,Northern Samar,43642.0,27085.54,15951.0,134920.25,8080.0
12.0,Occidental Mindoro,46313.83,28684.42,13650.0,144954.0,3979.5
12.0,Palawan,161566.67,68392.17,97285.0,215847.5,32645.0
12.0,Pampanga,155246.33,93454.5,120925.0,290161.0,34825.0
12.0,Quezon,80163.5,73977.17,78000.0,276003.0,13250.0
12.0,Rizal,132020.17,100437.12,100130.0,327972.75,123580.0
12.0,Sarangani,41473.33,30765.67,15340.0,160667.0,5615.0
12.0,Siquijor,87725.0,54681.17,40440.0,255902.0,21540.0
12.0,Sorsogon,71128.25,50823.5,46812.5,209485.0,24840.0
12.0,South Cotabato,61078.5,39611.75,40812.0,168971.0,18737.5
12.0,Sultan Kudarat,36966.67,15658.5,18300.0,58377.0,12524.0
12.0,Sulu,58158.33,33549.83,17720.0,153659.0,16250.0
12.0,Surigao del Norte,52361.75,27626.38,19640.0,115408.25,19161.5
12.0,Surigao del Sur,28287.0,19124.5,14160.0,94712.0,3140.0
12.0,Tarlac,85204.17,62226.98,70100.0,261565.9,16936.0
12.0,Tawi-Tawi,42216.67,26401.67,49680.0,77736.4,9620.0
12.0,Zambales,77708.33,59795.25,53248.0,268320.5,25720.0
12.0,Zamboanga del Norte,59777.33,40939.42,18540.0,196546.5,18520.0
12.0,Zamboanga del Sur,106383.67,52297.67,55040.0,203673.0,16250.0
12.5,Abra,70531.92,43426.58,45574.0,176728.5,19680.0
12.5,Agusan del Sur,88797.0,71301.33,43780.0,288026.0,29240.0
12.5,Aklan,76166.67,63220.83,70860.0,250035.0,27300.0
12.5,Bataan,133696.5,66307.08,109150.0,212607.5,22565.0
12.5,Batanes,180016.67,95837.83,145150.0,354809.0,34528.0
12.5,Biliran,50637.5,27560.0,28900.0,117622.0,7858.0
12.5,Bulacan,89904.83,55620.83,68472.0,207829.0,26100.0
12.5,Camarines Sur,38180.0,32183.33,33420.0,147456.0,3510.0
12.5,Catanduanes,137976.67,71083.33,88858.0,255178.5,24155.0
12.5,Cebu,106913.83,65026.83,95942.0,206685.0,25784.0
12.5,Compostela Valley,67830.0,25497.33,20070.0,102111.0,24918.0
12.5,Davao Oriental,204950.0,68722.0,144820.0,165780.0,42250.0
12.5,Davao del Sur,97800.25,35660.29,70885.0,114905.75,2118.0
12.5,Eastern Samar,89952.17,42763.5,46215.0,171401.0,12127.0
12.5,Ilocos Norte,210938.33,134704.0,75870.0,521946.0,72150.0
12.5,Iloilo,125075.0,66407.75,93500.0,220936.5,48168.0
12.5,Isabela,47996.67,31155.67,43050.0,136124.0,3020.0
12.5,Kalinga,233636.25,100886.33,163990.0,324334.0,46760.0
12.5,La Union,101638.33,58729.0,51468.0,253346.0,16370.0
12.5,Lanao del Norte,59631.67,31402.17,44440.0,127919.5,7834.0
12.5,Leyte,203517.17,69578.33,66945.0,245342.0,36376.0
12.5,Metropolitan Manila,145056.67,82235.26,130500.0,288899.5,33168.0
12.5,Mountain Province,80830.0,52935.83,46540.0,238272.0,11920.0
12.5,Negros Occidental,71802.08,43458.92,70540.0,130799.0,37905.0
12.5,Northern Samar,47612.67,26844.67,19260.0,134606.0,3320.0
12.5,Palawan,59163.33,27070.33,15120.0,113052.0,9500.0
12.5,Pampanga,123990.0,80785.83,68690.0,352589.0,23280.0
12.5,Rizal,57576.67,31912.67,41560.0,117886.0,20140.0
12.5,South Cotabato,50933.33,30257.0,17198.0,154874.0,14000.0
12.5,Sultan Kudarat,80507.17,44434.5,35460.0,192283.0,8379.0
12.5,Sulu,42124.17,23424.0,28620.0,102545.0,5565.0
12.5,Surigao del Norte,190917.67,78615.0,193620.0,196622.0,22014.0
12.5,Zambales,77677.5,52043.5,67580.0,207835.0,24068.0
12.5,Zamboanga Sibugay,35390.75,22260.25,13500.0,114841.5,900.0
12.5,Zamboanga del Norte,66923.0,41599.58,44590.0,184767.5,9657.0
12.5,Zamboanga del Sur,87924.17,59891.83,101900.0,191115.0,30770.0
13.0,Aklan,97100.0,68453.5,59500.0,294221.0,17040.0
13.0,Albay,48673.33,33290.5,39370.0,124363.0,19030.0
13.0,Apayao,151290.5,59744.17,69725.0,255809.5,17965.0
13.0,Basilan,43576.67,24125.75,23575.5,119011.5,7411.5
13.0,Bukidnon,101121.5,44007.17,56220.0,123593.0,57590.0
13.0,Camarines Norte,238333.33,60914.5,68640.0,196773.0,6780.0
13.0,Camarines Sur,22416.08,15037.04,26500.0,49447.25,12780.0
13.0,Catanduanes,86067.0,68327.33,25913.0,330383.0,23528.0
13.0,Cebu,162468.17,121163.83,213422.0,278920.0,57850.0
13.0,Davao Oriental,39960.5,22834.33,17520.0,113236.0,2780.0
13.0,Davao del Sur,812235.0,173171.78,172660.0,450400.7,142930.0
13.0,Ifugao,97506.67,42075.5,57710.0,150103.0,13200.0
13.0,Ilocos Norte,118070.0,66223.67,92520.0,223222.0,63900.0
13.0,Iloilo,134273.83,58798.63,86060.0,188703.8,40950.0
13.0,La Union,227353.33,119467.17,242394.0,343647.0,34380.0
13.0,Lanao del Norte,58358.67,23473.83,38534.0,91252.0,1574.0
13.0,Lanao del Sur,79912.83,43599.72,22350.0,224446.35,7715.0
13.0,Maguindanao,33142.5,22899.83,16350.0,111607.0,8760.0
13.0,Metropolitan Manila,100370.0,84131.67,112770.0,292622.66,30816.0
13.0,Negros Occidental,114998.33,71578.75,62549.0,289203.5,53161.0
13.0,Negros Oriental,338659.33,64107.83,41480.0,252621.0,56810.0
13.0,Northern Samar,83877.17,37797.49,27396.0,183363.46,10161.0
13.0,Nueva Ecija,75038.33,41868.0,74520.0,128008.0,19580.0
13.0,Nueva Vizcaya,54432.33,36281.0,21174.0,175647.0,9350.0
13.0,Occidental Mindoro,81923.33,52616.92,40080.0,212296.5,13980.0
13.0,Palawan,59717.92,45390.88,63560.0,173097.75,19310.0
13.0,Rizal,266108.08,139803.67,108420.0,530876.75,95375.0
13.0,Samar,104117.25,45576.83,69427.0,158398.0,7080.0
13.0,Siquijor,62636.33,50651.58,34940.0,243609.5,10720.0
13.0,Sorsogon,47046.67,42569.67,28800.0,209310.0,10700.0
13.0,South Cotabato,105765.83,40446.5,88076.0,97109.0,23124.0
13.0,Southern Leyte,643010.0,244054.65,546500.0,478713.92,274480.0
13.0,Sultan Kudarat,51224.42,34294.83,41750.0,129481.0,21350.0
13.0,Tarlac,168186.67,114388.33,275300.0,342350.0,29130.0
13.0,Tawi-Tawi,53381.67,29176.92,58870.0,104136.0,8507.5
13.0,Zambales,91680.08,64808.67,105180.0,234092.5,20472.0
13.0,Zamboanga del Sur,100833.33,59215.67,69760.0,198468.0,10740.0
13.5,Albay,66622.67,45216.33,56930.0,178668.0,16120.0
13.5,Antique,185246.67,85431.0,79930.0,301764.0,35600.0
13.5,Basilan,70235.0,38496.83,33940.0,182401.0,10350.0
13.5,Bohol,80198.67,33487.17,50940.0,105818.0,34410.0
13.5,Davao Oriental,320141.5,112716.83,215700.0,330295.0,83360.0
13.5,Davao del Sur,90616.67,41920.33,70110.0,114190.0,37700.0
13.5,Eastern Samar,50614.17,26134.17,26160.0,121680.0,2260.0
13.5,Ilocos Norte,171766.67,109299.33,95190.0,413438.0,79660.0
13.5,Iloilo,203716.83,88964.62,132780.0,210034.25,51550.0
13.5,Isabela,85690.83,47904.83,34300.0,222139.0,11410.0
13.5,Lanao del Sur,90091.67,66607.67,74020.0,289566.0,23260.0
13.5,Leyte,168348.0,77832.17,61984.0,314230.0,36404.0
13.5,Maguindanao,78939.17,58669.92,93000.0,189153.5,51970.0
13.5,Marinduque,127600.67,70798.17,79277.0,251043.5,53517.0
13.5,Metropolitan Manila,156805.83,96373.83,165600.0,312569.0,48168.0
13.5,Misamis Oriental,71223.33,46633.54,63507.5,151843.75,13420.0
13.5,North Cotabato,72517.5,35294.0,28770.0,132742.0,15432.0
13.5,Rizal,108502.33,74750.42,81345.0,286607.5,63254.0
13.5,Sorsogon,131904.17,60070.42,73150.0,185190.0,31970.0
13.5,South Cotabato,69309.67,32498.0,33106.0,124052.0,29734.0
14.0,Agusan del Norte,103263.33,69008.08,144260.0,219584.5,21460.0
14.0,Basilan,69710.83,41581.42,56280.0,166290.5,15220.0
14.0,Cebu,59785.0,46388.58,74545.0,159623.5,10826.0
14.0,Davao del Sur,48353.33,19051.42,13400.0,94728.5,5040.0
14.0,Ifugao,68198.17,31938.83,30080.0,136394.0,3094.0
14.0,Kalinga,171790.0,56461.67,47520.0,178730.0,96000.0
14.0,Lanao del Sur,82755.75,55451.53,31320.0,263535.67,14660.0
14.0,Leyte,76440.0,39562.0,73776.0,135529.0,17170.0
14.0,Metropolitan Manila,146678.25,108162.17,108285.0,448814.55,22930.0
14.0,North Cotabato,36920.33,26525.83,15600.0,126425.0,13910.0
14.0,Pampanga,194854.17,109698.5,153150.0,385387.0,42079.0
14.0,Quezon,39000.0,33833.5,54890.0,138789.0,7090.0
14.0,Rizal,160240.0,96539.33,143280.0,319003.0,81154.0
14.0,Samar,89640.0,44804.0,31190.0,196572.0,24200.0
14.0,Sarangani,50926.67,34171.5,21000.0,167549.0,12200.0
14.0,Siquijor,111906.67,68815.0,41360.0,338276.0,24640.0
14.0,Surigao del Norte,89102.25,36309.68,25830.0,164241.6,12065.0
14.5,Agusan del Norte,58433.33,44558.0,51765.0,160928.0,37200.0
14.5,Basilan,64766.67,36244.17,32964.0,163709.0,11820.0
14.5,Cagayan,55436.67,39132.01,43720.0,187252.06,2400.0
14.5,Camiguin,83996.67,55592.0,52990.0,191582.0,60700.0
14.5,Cebu,32671.67,33599.5,34119.0,160066.0,5012.0
14.5,Davao Oriental,74026.67,56462.0,81972.0,213275.0,14980.0
14.5,Eastern Samar,79432.5,49004.33,126100.0,134106.0,17940.0
14.5,Lanao del Norte,40890.83,27354.83,21000.0,135036.0,5400.0
14.5,Leyte,82468.33,55763.67,45850.0,236616.0,37200.0
14.5,Metropolitan Manila,209506.67,122063.33,170160.0,379700.0,65868.0
14.5,Misamis Occidental,98525.0,73431.17,69350.0,292017.0,36050.0
14.5,Misamis Oriental,226680.0,114703.42,248700.0,305986.5,34120.0
14.5,Negros Occidental,60133.33,50123.5,67230.0,175621.0,33800.0
14.5,Northern Samar,88413.0,38843.0,40700.0,165455.0,16639.0
14.5,Occidental Mindoro,51707.92,30961.71,28980.0,118996.25,6800.0
14.5,Rizal,85351.83,56525.75,46086.0,205506.5,65908.0
14.5,Sarangani,153952.0,48482.79,24920.0,211070.75,39830.0
14.5,Southern Leyte,80117.5,42007.67,33048.0,186068.0,5400.0
14.5,Zamboanga del Sur,92536.5,67448.01,66465.0,244378.05,47695.0
15.0,Basilan,77734.67,51774.17,38595.0,210856.0,20200.0
15.0,Cebu,197110.0,67056.58,82990.0,251272.5,41840.0
15.0,Davao del Sur,73673.67,45177.17,79520.0,177283.0,8290.0
15.0,Iloilo,197924.67,125776.5,251484.0,340621.0,64200.0
15.0,Kalinga,82093.33,40602.83,53536.0,168132.0,13430.0
15.0,Lanao del Norte,94758.33,56803.5,80364.0,208297.0,29178.0
15.0,Leyte,84205.0,47770.0,60263.0,190044.0,18140.0
15.0,Maguindanao,50004.17,39010.0,52708.0,166352.0,9440.0
15.0,Metropolitan Manila,122097.67,76752.58,89430.0,318420.0,15238.0
15.0,Samar,76905.83,51136.0,38450.0,192027.0,46100.0
15.0,Sultan Kudarat,89115.0,54793.0,28380.0,291258.0,5720.0
15.0,Sulu,80900.0,30499.33,15470.0,147846.0,12140.0
15.0,Surigao del Sur,44418.33,32739.0,29980.0,143140.0,19924.0
15.5,Camarines Norte,82408.33,31769.67,35700.0,142618.0,3570.0
15.5,Cebu,63723.67,30181.67,53980.0,96071.0,15900.0
15.5,Isabela,115424.33,67725.83,61400.0,320741.0,9900.0
15.5,Laguna,82334.17,44082.17,57152.0,193981.0,7600.0
15.5,Masbate,133583.33,54375.1,41090.0,232236.6,14090.0
15.5,Misamis Occidental,82830.67,56213.67,54600.0,229802.0,39510.0
15.5,North Cotabato,116507.83,49343.0,22760.0,223099.0,21290.0
15.5,Sorsogon,53717.5,43118.17,28400.0,217619.0,6710.0
15.5,Sultan Kudarat,53626.67,37145.17,41200.0,143463.0,15220.0
15.5,Tarlac,130115.83,64414.12,93830.0,239176.75,27580.0
15.5,Zambales,92833.33,38903.0,74700.0,143118.0,7800.0
16.0,Agusan del Norte,62853.67,42787.75,25853.0,200748.5,8450.0
16.0,Aklan,124310.67,78298.09,58725.0,326500.06,22679.0
16.0,Basilan,67380.0,33882.67,38335.0,153991.5,7345.0
16.0,Metropolitan Manila,240383.17,138755.5,188700.0,428067.0,103500.0
16.0,Misamis Oriental,80199.33,62625.0,81900.0,237009.0,16327.0
16.0,Surigao del Norte,320691.67,98236.5,194100.0,270619.0,34300.0
